periodo;sexo;provincia;nivel_geografico;ubicacion;causa_mortalidad;tasa_mortalidad;esperanza_vida
2018;Mujeres;Valencia;DEPARTAMENTO;Manises;Cardio;33.8;22.1
2018;Mujeres;Alicante;DEPARTAMENTO;Marina Baixa;Cardio;108.65;22.5
2018;Mujeres;Alicante;DEPARTAMENTO;Orihuela;Cardio;52.38;21.7
2018;Mujeres;Valencia;DEPARTAMENTO;Requena;Cardio;42.51;22.3
2018;Mujeres;Valencia;DEPARTAMENTO;Ribera;Cardio;45.96;21.8
2018;Mujeres;Valencia;DEPARTAMENTO;Sagunt;Cardio;32.11;21.9
2018;Mujeres;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Cardio;70.7;22.6
2018;Mujeres;Alicante;DEPARTAMENTO;Torrevieja;Cardio;51.43;23.3
2018;Mujeres;Valencia;DEPARTAMENTO;Valencia Hospital General;Cardio;26.82;22.3
2018;Mujeres;Valencia;DEPARTAMENTO;Valencia La Fe;Cardio;34.22;23.4
2018;Mujeres;Castellón;DEPARTAMENTO;Vinaròs;Cardio;32.6;22.1
2018;Mujeres;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Cardio;52.84;22.0
2018;Mujeres;Alicante;PROVINCIA;Alicante;Cardio;55.27;22.6
2018;Mujeres;Castellón;PROVINCIA;Castellón;Cardio;33.71;22.5
2018;Mujeres;Valencia;PROVINCIA;Valencia;Cardio;38.54;22.6
2018;Ambos sexos;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cerebro;52.95;20.8
2018;Ambos sexos;Alicante;DEPARTAMENTO;Alacant Hospital General;Cerebro;45.57;21.8
2018;Ambos sexos;Alicante;DEPARTAMENTO;Alcoi;Cerebro;51.89;20.8
2018;Ambos sexos;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Cerebro;52.11;20.2
2018;Ambos sexos;Castellón;DEPARTAMENTO;Castelló;Cerebro;51.48;21.1
2018;Ambos sexos;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Cerebro;52.89;21.5
2018;Ambos sexos;Valencia;DEPARTAMENTO;Doctor Peset;Cerebro;47.47;22.5
2018;Ambos sexos;Alicante;DEPARTAMENTO;Dénia;Cerebro;51.63;20.4
2018;Ambos sexos;Alicante;DEPARTAMENTO;Elda;Cerebro;68.59;20.8
2018;Ambos sexos;Alicante;DEPARTAMENTO;Elx Hospital General;Cerebro;53.49;21.3
2018;Ambos sexos;Alicante;DEPARTAMENTO;Elx-Crevillent;Cerebro;57.29;19.7
2018;Ambos sexos;Valencia;DEPARTAMENTO;Gandia;Cerebro;58.93;20.4
2018;Ambos sexos;Castellón;DEPARTAMENTO;La Plana;Cerebro;64.56;19.9
2018;Ambos sexos;Valencia;DEPARTAMENTO;Manises;Cerebro;54.19;20.4
2018;Ambos sexos;Alicante;DEPARTAMENTO;Marina Baixa;Cerebro;44.71;21.0
2018;Ambos sexos;Alicante;DEPARTAMENTO;Orihuela;Cerebro;75.88;20.1
2018;Ambos sexos;Valencia;DEPARTAMENTO;Requena;Cerebro;50.9;21.0
2018;Ambos sexos;Valencia;DEPARTAMENTO;Ribera;Cerebro;59.77;19.9
2018;Ambos sexos;Valencia;DEPARTAMENTO;Sagunt;Cerebro;54.56;20.1
2018;Ambos sexos;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Cerebro;39.38;20.8
2018;Ambos sexos;Alicante;DEPARTAMENTO;Torrevieja;Cerebro;43.82;21.8
2018;Ambos sexos;Valencia;DEPARTAMENTO;Valencia Hospital General;Cerebro;54.06;20.6
2018;Ambos sexos;Valencia;DEPARTAMENTO;Valencia La Fe;Cerebro;44.91;21.6
2018;Ambos sexos;Castellón;DEPARTAMENTO;Vinaròs;Cerebro;46.84;20.4
2018;Ambos sexos;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Cerebro;62.15;20.2
2018;Ambos sexos;Alicante;PROVINCIA;Alicante;Cerebro;51.33;20.9
2018;Ambos sexos;Castellón;PROVINCIA;Castellón;Cerebro;54.64;20.6
2018;Ambos sexos;Valencia;PROVINCIA;Valencia;Cerebro;53.73;20.8
2018;Hombres;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cerebro;59.8;18.9
2018;Hombres;Alicante;DEPARTAMENTO;Alacant Hospital General;Cerebro;47.16;19.4
2018;Hombres;Alicante;DEPARTAMENTO;Alcoi;Cerebro;57.12;18.6
2018;Hombres;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Cerebro;55.41;18.8
2018;Hombres;Castellón;DEPARTAMENTO;Castelló;Cerebro;65.47;19.0
2018;Hombres;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Cerebro;64.46;19.4
2018;Hombres;Valencia;DEPARTAMENTO;Doctor Peset;Cerebro;65.72;19.9
2018;Hombres;Alicante;DEPARTAMENTO;Dénia;Cerebro;52.0;18.8
2018;Hombres;Alicante;DEPARTAMENTO;Elda;Cerebro;81.61;18.8
2018;Hombres;Alicante;DEPARTAMENTO;Elx Hospital General;Cerebro;61.92;19.4
2018;Hombres;Alicante;DEPARTAMENTO;Elx-Crevillent;Cerebro;68.3;17.9
2018;Hombres;Valencia;DEPARTAMENTO;Gandia;Cerebro;66.62;18.1
2018;Hombres;Castellón;DEPARTAMENTO;La Plana;Cerebro;56.9;18.1
2018;Hombres;Valencia;DEPARTAMENTO;Manises;Cerebro;70.8;18.6
2018;Hombres;Alicante;DEPARTAMENTO;Marina Baixa;Cerebro;47.46;19.4
2018;Hombres;Alicante;DEPARTAMENTO;Orihuela;Cerebro;83.01;18.4
2018;Hombres;Valencia;DEPARTAMENTO;Requena;Cerebro;59.79;19.7
2018;Hombres;Valencia;DEPARTAMENTO;Ribera;Cerebro;73.54;17.8
2018;Hombres;Valencia;DEPARTAMENTO;Sagunt;Cerebro;47.85;18.3
2018;Hombres;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Cerebro;51.29;18.8
2018;Hombres;Alicante;DEPARTAMENTO;Torrevieja;Cerebro;40.4;20.4
2018;Hombres;Valencia;DEPARTAMENTO;Valencia Hospital General;Cerebro;59.21;18.7
2018;Hombres;Valencia;DEPARTAMENTO;Valencia La Fe;Cerebro;51.6;19.4
2018;Hombres;Castellón;DEPARTAMENTO;Vinaròs;Cerebro;51.35;18.8
2018;Hombres;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Cerebro;67.44;18.3
2018;Hombres;Alicante;PROVINCIA;Alicante;Cerebro;55.85;19.1
2018;Hombres;Castellón;PROVINCIA;Castellón;Cerebro;59.3;18.7
2018;Hombres;Valencia;PROVINCIA;Valencia;Cerebro;63.13;18.7
2018;Mujeres;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cerebro;46.89;22.6
2018;Mujeres;Alicante;DEPARTAMENTO;Alacant Hospital General;Cerebro;45.1;23.9
2018;Mujeres;Alicante;DEPARTAMENTO;Alcoi;Cerebro;45.64;22.9
2018;Mujeres;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Cerebro;48.46;21.6
2018;Mujeres;Castellón;DEPARTAMENTO;Castelló;Cerebro;40.01;23.2
2018;Mujeres;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Cerebro;44.57;23.1
2018;Mujeres;Valencia;DEPARTAMENTO;Doctor Peset;Cerebro;35.18;24.7
2018;Mujeres;Alicante;DEPARTAMENTO;Dénia;Cerebro;48.55;22.0
2018;Mujeres;Alicante;DEPARTAMENTO;Elda;Cerebro;59.43;22.5
2018;Mujeres;Alicante;DEPARTAMENTO;Elx Hospital General;Cerebro;44.81;23.1
2018;Mujeres;Alicante;DEPARTAMENTO;Elx-Crevillent;Cerebro;47.71;21.4
2018;Mujeres;Valencia;DEPARTAMENTO;Gandia;Cerebro;51.99;22.5
2018;Mujeres;Castellón;DEPARTAMENTO;La Plana;Cerebro;64.95;21.7
2018;Mujeres;Valencia;DEPARTAMENTO;Manises;Cerebro;40.81;22.1
2018;Mujeres;Alicante;DEPARTAMENTO;Marina Baixa;Cerebro;42.12;22.5
2018;Mujeres;Alicante;DEPARTAMENTO;Orihuela;Cerebro;67.78;21.7
2018;Mujeres;Valencia;DEPARTAMENTO;Requena;Cerebro;44.05;22.3
2018;Mujeres;Valencia;DEPARTAMENTO;Ribera;Cerebro;50.89;21.8
2018;Mujeres;Valencia;DEPARTAMENTO;Sagunt;Cerebro;58.52;21.9
2018;Mujeres;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Cerebro;31.38;22.6
2018;Mujeres;Alicante;DEPARTAMENTO;Torrevieja;Cerebro;45.78;23.3
2018;Mujeres;Valencia;DEPARTAMENTO;Valencia Hospital General;Cerebro;48.58;22.3
2018;Mujeres;Valencia;DEPARTAMENTO;Valencia La Fe;Cerebro;38.4;23.4
2018;Mujeres;Castellón;DEPARTAMENTO;Vinaròs;Cerebro;43.82;22.1
2018;Mujeres;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Cerebro;56.34;22.0
2018;Mujeres;Alicante;PROVINCIA;Alicante;Cerebro;46.94;22.6
2018;Mujeres;Castellón;PROVINCIA;Castellón;Cerebro;49.14;22.5
2018;Mujeres;Valencia;PROVINCIA;Valencia;Cerebro;46.21;22.6
2018;Ambos sexos;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;General;879.93;20.8
2018;Ambos sexos;Alicante;DEPARTAMENTO;Alacant Hospital General;General;803.75;21.8
2018;Ambos sexos;Alicante;DEPARTAMENTO;Alcoi;General;877.62;20.8
2018;Ambos sexos;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;General;936.06;20.2
2018;Ambos sexos;Castellón;DEPARTAMENTO;Castelló;General;857.13;21.1
2018;Ambos sexos;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;General;822.23;21.5
2018;Ambos sexos;Valencia;DEPARTAMENTO;Doctor Peset;General;747.11;22.5
2018;Ambos sexos;Alicante;DEPARTAMENTO;Dénia;General;912.45;20.4
2018;Ambos sexos;Alicante;DEPARTAMENTO;Elda;General;894.58;20.8
2018;Ambos sexos;Alicante;DEPARTAMENTO;Elx Hospital General;General;830.97;21.3
2018;Ambos sexos;Alicante;DEPARTAMENTO;Elx-Crevillent;General;967.03;19.7
2018;Ambos sexos;Valencia;DEPARTAMENTO;Gandia;General;917.91;20.4
2018;Ambos sexos;Castellón;DEPARTAMENTO;La Plana;General;953.55;19.9
2018;Ambos sexos;Valencia;DEPARTAMENTO;Manises;General;928.24;20.4
2018;Ambos sexos;Alicante;DEPARTAMENTO;Marina Baixa;General;868.86;21.0
2018;Ambos sexos;Alicante;DEPARTAMENTO;Orihuela;General;966.95;20.1
2018;Ambos sexos;Valencia;DEPARTAMENTO;Requena;General;846.84;21.0
2018;Ambos sexos;Valencia;DEPARTAMENTO;Ribera;General;979.34;19.9
2018;Ambos sexos;Valencia;DEPARTAMENTO;Sagunt;General;959.36;20.1
2018;Ambos sexos;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;General;874.83;20.8
2018;Ambos sexos;Alicante;DEPARTAMENTO;Torrevieja;General;840.53;21.8
2018;Ambos sexos;Valencia;DEPARTAMENTO;Valencia Hospital General;General;897.57;20.6
2018;Ambos sexos;Valencia;DEPARTAMENTO;Valencia La Fe;General;809.37;21.6
2018;Ambos sexos;Castellón;DEPARTAMENTO;Vinaròs;General;932.63;20.4
2018;Ambos sexos;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;General;938.76;20.2
2018;Ambos sexos;Alicante;PROVINCIA;Alicante;General;868.28;20.9
2018;Ambos sexos;Castellón;PROVINCIA;Castellón;General;895.64;20.6
2018;Ambos sexos;Valencia;PROVINCIA;Valencia;General;884.48;20.8
2018;Hombres;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;General;1100.03;18.9
2018;Hombres;Alicante;DEPARTAMENTO;Alacant Hospital General;General;1035.03;19.4
2018;Hombres;Alicante;DEPARTAMENTO;Alcoi;General;1149.79;18.6
2018;Hombres;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;General;1109.57;18.8
2018;Hombres;Castellón;DEPARTAMENTO;Castelló;General;1093.1;19.0
2018;Hombres;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;General;1031.95;19.4
2018;Hombres;Valencia;DEPARTAMENTO;Doctor Peset;General;991.45;19.9
2018;Hombres;Alicante;DEPARTAMENTO;Dénia;General;1103.3;18.8
2018;Hombres;Alicante;DEPARTAMENTO;Elda;General;1126.45;18.8
2018;Hombres;Alicante;DEPARTAMENTO;Elx Hospital General;General;1024.66;19.4
2018;Hombres;Alicante;DEPARTAMENTO;Elx-Crevillent;General;1194.65;17.9
2018;Hombres;Valencia;DEPARTAMENTO;Gandia;General;1164.17;18.1
2018;Hombres;Castellón;DEPARTAMENTO;La Plana;General;1172.14;18.1
2018;Hombres;Valencia;DEPARTAMENTO;Manises;General;1165.61;18.6
2018;Hombres;Alicante;DEPARTAMENTO;Marina Baixa;General;1046.72;19.4
2018;Hombres;Alicante;DEPARTAMENTO;Orihuela;General;1169.91;18.4
2018;Hombres;Valencia;DEPARTAMENTO;Requena;General;1004.71;19.7
2018;Hombres;Valencia;DEPARTAMENTO;Ribera;General;1247.71;17.8
2018;Hombres;Valencia;DEPARTAMENTO;Sagunt;General;1174.81;18.3
2018;Hombres;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;General;1093.97;18.8
2018;Hombres;Alicante;DEPARTAMENTO;Torrevieja;General;1019.08;20.4
2018;Hombres;Valencia;DEPARTAMENTO;Valencia Hospital General;General;1126.31;18.7
2018;Hombres;Valencia;DEPARTAMENTO;Valencia La Fe;General;1040.41;19.4
2018;Hombres;Castellón;DEPARTAMENTO;Vinaròs;General;1141.26;18.8
2018;Hombres;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;General;1186.54;18.3
2018;Hombres;Alicante;PROVINCIA;Alicante;General;1070.55;19.1
2018;Hombres;Castellón;PROVINCIA;Castellón;General;1118.9;18.7
2018;Hombres;Valencia;PROVINCIA;Valencia;General;1118.14;18.7
2018;Mujeres;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;General;706.09;22.6
2018;Mujeres;Alicante;DEPARTAMENTO;Alacant Hospital General;General;630.87;23.9
2018;Mujeres;Alicante;DEPARTAMENTO;Alcoi;General;668.31;22.9
2018;Mujeres;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;General;786.37;21.6
2018;Mujeres;Castellón;DEPARTAMENTO;Castelló;General;670.41;23.2
2018;Mujeres;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;General;667.22;23.1
2018;Mujeres;Valencia;DEPARTAMENTO;Doctor Peset;General;574.53;24.7
2018;Mujeres;Alicante;DEPARTAMENTO;Dénia;General;744.1;22.0
2018;Mujeres;Alicante;DEPARTAMENTO;Elda;General;709.1;22.5
2018;Mujeres;Alicante;DEPARTAMENTO;Elx Hospital General;General;668.96;23.1
2018;Mujeres;Alicante;DEPARTAMENTO;Elx-Crevillent;General;781.66;21.4
2018;Mujeres;Valencia;DEPARTAMENTO;Gandia;General;729.83;22.5
2018;Mujeres;Castellón;DEPARTAMENTO;La Plana;General;775.2;21.7
2018;Mujeres;Valencia;DEPARTAMENTO;Manises;General;732.87;22.1
2018;Mujeres;Alicante;DEPARTAMENTO;Marina Baixa;General;718.8;22.5
2018;Mujeres;Alicante;DEPARTAMENTO;Orihuela;General;791.56;21.7
2018;Mujeres;Valencia;DEPARTAMENTO;Requena;General;707.35;22.3
2018;Mujeres;Valencia;DEPARTAMENTO;Ribera;General;768.89;21.8
2018;Mujeres;Valencia;DEPARTAMENTO;Sagunt;General;780.58;21.9
2018;Mujeres;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;General;715.24;22.6
2018;Mujeres;Alicante;DEPARTAMENTO;Torrevieja;General;670.95;23.3
2018;Mujeres;Valencia;DEPARTAMENTO;Valencia Hospital General;General;727.22;22.3
2018;Mujeres;Valencia;DEPARTAMENTO;Valencia La Fe;General;642.86;23.4
2018;Mujeres;Castellón;DEPARTAMENTO;Vinaròs;General;741.24;22.1
2018;Mujeres;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;General;744.98;22.0
2018;Mujeres;Alicante;PROVINCIA;Alicante;General;701.09;22.6
2018;Mujeres;Castellón;PROVINCIA;Castellón;General;714.08;22.5
2018;Mujeres;Valencia;PROVINCIA;Valencia;General;707.19;22.6
2018;Ambos sexos;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Suicidio;7.73;20.8
2018;Ambos sexos;Alicante;DEPARTAMENTO;Alacant Hospital General;Suicidio;5.34;21.8
2018;Ambos sexos;Alicante;DEPARTAMENTO;Alcoi;Suicidio;12.57;20.8
2018;Ambos sexos;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Suicidio;9.22;20.2
2018;Ambos sexos;Castellón;DEPARTAMENTO;Castelló;Suicidio;7.06;21.1
2018;Ambos sexos;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Suicidio;8.73;21.5
2018;Ambos sexos;Valencia;DEPARTAMENTO;Doctor Peset;Suicidio;5.84;22.5
2018;Ambos sexos;Alicante;DEPARTAMENTO;Dénia;Suicidio;12.36;20.4
2018;Ambos sexos;Alicante;DEPARTAMENTO;Elda;Suicidio;7.16;20.8
2018;Ambos sexos;Alicante;DEPARTAMENTO;Elx Hospital General;Suicidio;7.38;21.3
2018;Ambos sexos;Alicante;DEPARTAMENTO;Elx-Crevillent;Suicidio;7.98;19.7
2018;Ambos sexos;Valencia;DEPARTAMENTO;Gandia;Suicidio;9.99;20.4
2018;Ambos sexos;Castellón;DEPARTAMENTO;La Plana;Suicidio;3.7;19.9
2018;Ambos sexos;Valencia;DEPARTAMENTO;Manises;Suicidio;7.53;20.4
2018;Ambos sexos;Alicante;DEPARTAMENTO;Marina Baixa;Suicidio;9.31;21.0
2018;Ambos sexos;Alicante;DEPARTAMENTO;Orihuela;Suicidio;4.93;20.1
2018;Ambos sexos;Valencia;DEPARTAMENTO;Requena;Suicidio;9.67;21.0
2018;Ambos sexos;Valencia;DEPARTAMENTO;Ribera;Suicidio;7.14;19.9
2018;Ambos sexos;Valencia;DEPARTAMENTO;Sagunt;Suicidio;5.92;20.1
2018;Ambos sexos;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Suicidio;9.55;20.8
2018;Ambos sexos;Alicante;DEPARTAMENTO;Torrevieja;Suicidio;8.26;21.8
2018;Ambos sexos;Valencia;DEPARTAMENTO;Valencia Hospital General;Suicidio;10.08;20.6
2018;Ambos sexos;Valencia;DEPARTAMENTO;Valencia La Fe;Suicidio;6.23;21.6
2018;Ambos sexos;Castellón;DEPARTAMENTO;Vinaròs;Suicidio;6.49;20.4
2018;Ambos sexos;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Suicidio;6.91;20.2
2018;Ambos sexos;Alicante;PROVINCIA;Alicante;Suicidio;8.17;20.9
2018;Ambos sexos;Castellón;PROVINCIA;Castellón;Suicidio;5.45;20.6
2018;Ambos sexos;Valencia;PROVINCIA;Valencia;Suicidio;7.92;20.8
2018;Hombres;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Suicidio;12.15;18.9
2018;Hombres;Alicante;DEPARTAMENTO;Alacant Hospital General;Suicidio;10.14;19.4
2018;Hombres;Alicante;DEPARTAMENTO;Alcoi;Suicidio;19.82;18.6
2018;Hombres;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Suicidio;15.14;18.8
2018;Hombres;Castellón;DEPARTAMENTO;Castelló;Suicidio;10.49;19.0
2018;Hombres;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Suicidio;13.27;19.4
2018;Hombres;Valencia;DEPARTAMENTO;Doctor Peset;Suicidio;8.35;19.9
2018;Hombres;Alicante;DEPARTAMENTO;Dénia;Suicidio;22.32;18.8
2018;Hombres;Alicante;DEPARTAMENTO;Elda;Suicidio;13.48;18.8
2018;Hombres;Alicante;DEPARTAMENTO;Elx Hospital General;Suicidio;14.03;19.4
2018;Hombres;Alicante;DEPARTAMENTO;Elx-Crevillent;Suicidio;10.77;17.9
2018;Hombres;Valencia;DEPARTAMENTO;Gandia;Suicidio;14.04;18.1
2018;Hombres;Castellón;DEPARTAMENTO;La Plana;Suicidio;5.59;18.1
2018;Hombres;Valencia;DEPARTAMENTO;Manises;Suicidio;13.66;18.6
2018;Hombres;Alicante;DEPARTAMENTO;Marina Baixa;Suicidio;15.02;19.4
2018;Hombres;Alicante;DEPARTAMENTO;Orihuela;Suicidio;7.79;18.4
2018;Hombres;Valencia;DEPARTAMENTO;Requena;Suicidio;11.8;19.7
2018;Hombres;Valencia;DEPARTAMENTO;Ribera;Suicidio;11.0;17.8
2018;Hombres;Valencia;DEPARTAMENTO;Sagunt;Suicidio;12.03;18.3
2018;Hombres;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Suicidio;14.24;18.8
2018;Hombres;Alicante;DEPARTAMENTO;Torrevieja;Suicidio;10.26;20.4
2018;Hombres;Valencia;DEPARTAMENTO;Valencia Hospital General;Suicidio;17.03;18.7
2018;Hombres;Valencia;DEPARTAMENTO;Valencia La Fe;Suicidio;9.46;19.4
2018;Hombres;Castellón;DEPARTAMENTO;Vinaròs;Suicidio;4.09;18.8
2018;Hombres;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Suicidio;9.09;18.3
2018;Hombres;Alicante;PROVINCIA;Alicante;Suicidio;13.25;19.1
2018;Hombres;Castellón;PROVINCIA;Castellón;Suicidio;7.35;18.7
2018;Hombres;Valencia;PROVINCIA;Valencia;Suicidio;12.46;18.7
2018;Mujeres;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Suicidio;3.93;22.6
2018;Mujeres;Alicante;DEPARTAMENTO;Alacant Hospital General;Suicidio;1.44;23.9
2018;Mujeres;Alicante;DEPARTAMENTO;Alcoi;Suicidio;4.83;22.9
2018;Mujeres;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Suicidio;4.41;21.6
2018;Mujeres;Castellón;DEPARTAMENTO;Castelló;Suicidio;4.04;23.2
2018;Mujeres;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Suicidio;5.08;23.1
2018;Mujeres;Valencia;DEPARTAMENTO;Doctor Peset;Suicidio;3.25;24.7
2018;Mujeres;Alicante;DEPARTAMENTO;Dénia;Suicidio;3.0;22.0
2018;Mujeres;Alicante;DEPARTAMENTO;Elda;Suicidio;2.04;22.5
2018;Mujeres;Alicante;DEPARTAMENTO;Elx Hospital General;Suicidio;1.17;23.1
2018;Mujeres;Alicante;DEPARTAMENTO;Elx-Crevillent;Suicidio;6.36;21.4
2018;Mujeres;Valencia;DEPARTAMENTO;Gandia;Suicidio;5.85;22.5
2018;Mujeres;Castellón;DEPARTAMENTO;La Plana;Suicidio;2.31;21.7
2018;Mujeres;Valencia;DEPARTAMENTO;Manises;Suicidio;2.84;22.1
2018;Mujeres;Alicante;DEPARTAMENTO;Marina Baixa;Suicidio;4.57;22.5
2018;Mujeres;Alicante;DEPARTAMENTO;Orihuela;Suicidio;2.84;21.7
2018;Mujeres;Valencia;DEPARTAMENTO;Requena;Suicidio;7.98;22.3
2018;Mujeres;Valencia;DEPARTAMENTO;Ribera;Suicidio;3.98;21.8
2018;Mujeres;Valencia;DEPARTAMENTO;Sagunt;Suicidio;1.32;21.9
2018;Mujeres;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Suicidio;5.54;22.6
2018;Mujeres;Alicante;DEPARTAMENTO;Torrevieja;Suicidio;6.4;23.3
2018;Mujeres;Valencia;DEPARTAMENTO;Valencia Hospital General;Suicidio;4.09;22.3
2018;Mujeres;Valencia;DEPARTAMENTO;Valencia La Fe;Suicidio;3.16;23.4
2018;Mujeres;Castellón;DEPARTAMENTO;Vinaròs;Suicidio;8.81;22.1
2018;Mujeres;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Suicidio;5.38;22.0
2018;Mujeres;Alicante;PROVINCIA;Alicante;Suicidio;3.68;22.6
2018;Mujeres;Castellón;PROVINCIA;Castellón;Suicidio;3.89;22.5
2018;Mujeres;Valencia;PROVINCIA;Valencia;Suicidio;4.11;22.6
2019;Ambos sexos;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cancer;222.19;21.3
2019;Ambos sexos;Alicante;DEPARTAMENTO;Alacant Hospital General;Cancer;222.0;23.0
2019;Ambos sexos;Alicante;DEPARTAMENTO;Alcoi;Cancer;193.93;22.1
2019;Ambos sexos;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Cancer;240.34;20.2
2019;Ambos sexos;Castellón;DEPARTAMENTO;Castelló;Cancer;227.19;21.8
2019;Ambos sexos;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Cancer;221.61;22.5
2019;Ambos sexos;Valencia;DEPARTAMENTO;Doctor Peset;Cancer;211.8;23.3
2019;Ambos sexos;Alicante;DEPARTAMENTO;Dénia;Cancer;239.56;21.3
2019;Ambos sexos;Alicante;DEPARTAMENTO;Elda;Cancer;213.24;21.6
2019;Ambos sexos;Alicante;DEPARTAMENTO;Elx Hospital General;Cancer;203.18;22.0
2019;Ambos sexos;Alicante;DEPARTAMENTO;Elx-Crevillent;Cancer;202.25;21.3
2019;Ambos sexos;Valencia;DEPARTAMENTO;Gandia;Cancer;230.32;21.0
2019;Ambos sexos;Castellón;DEPARTAMENTO;La Plana;Cancer;229.16;21.3
2019;Ambos sexos;Valencia;DEPARTAMENTO;Manises;Cancer;213.96;21.0
2019;Ambos sexos;Alicante;DEPARTAMENTO;Marina Baixa;Cancer;207.22;22.9
2019;Ambos sexos;Alicante;DEPARTAMENTO;Orihuela;Cancer;253.94;20.1
2019;Ambos sexos;Valencia;DEPARTAMENTO;Requena;Cancer;214.77;20.6
2019;Ambos sexos;Valencia;DEPARTAMENTO;Ribera;Cancer;223.92;20.4
2019;Ambos sexos;Valencia;DEPARTAMENTO;Sagunt;Cancer;227.98;20.8
2019;Ambos sexos;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Cancer;188.94;21.7
2019;Ambos sexos;Alicante;DEPARTAMENTO;Torrevieja;Cancer;191.18;22.6
2019;Ambos sexos;Valencia;DEPARTAMENTO;Valencia Hospital General;Cancer;215.96;21.6
2019;Ambos sexos;Valencia;DEPARTAMENTO;Valencia La Fe;Cancer;238.83;22.3
2019;Ambos sexos;Castellón;DEPARTAMENTO;Vinaròs;Cancer;207.8;22.2
2019;Ambos sexos;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Cancer;215.87;20.6
2019;Ambos sexos;Alicante;PROVINCIA;Alicante;Cancer;214.52;21.4
2019;Ambos sexos;Castellón;PROVINCIA;Castellón;Cancer;229.23;21.4
2019;Ambos sexos;Valencia;PROVINCIA;Valencia;Cancer;226.67;21.2
2019;Hombres;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cancer;315.79;19.1
2019;Hombres;Alicante;DEPARTAMENTO;Alacant Hospital General;Cancer;329.89;20.2
2019;Hombres;Alicante;DEPARTAMENTO;Alcoi;Cancer;286.47;19.9
2019;Hombres;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Cancer;340.42;18.4
2019;Hombres;Castellón;DEPARTAMENTO;Castelló;Cancer;315.29;19.5
2019;Hombres;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Cancer;329.6;19.6
2019;Hombres;Valencia;DEPARTAMENTO;Doctor Peset;Cancer;306.15;20.7
